@HEAD;file_name;type;looped;slot;volume;frequency;vol_variation;freq_variation;non_blocking;min_dist;max_dist;audible_dist,
barbarian_death;barbarian_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
barbarian_damage;barbarian_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
barbarian_victory;barbarian_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
barbarian_slew;barbarian_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
barbarian_turn;barbarian_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
barbarian_rush;barbarian_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
barbarian_cast;barbarian_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
bat_victory;bat_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
bat_attack;bat_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
bat_clock2;bat_clock2.wav;SOUND;0;npc;1;;;;;20;1000;50,
bat_clock;bat_clock.wav;SOUND;0;npc;1;;;;;20;1000;50,
bat_contra2;bat_contra2.wav;SOUND;0;npc;1;;;;;20;1000;50,
bat_contra;bat_contra.wav;SOUND;0;npc;1;;;;;20;1000;50,
bat_cursor;bat_cursor.wav;SOUND;0;npc;1;;;;;20;1000;50,
bat_damage;bat_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
bat_death;bat_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
bat_idle;bat_idle.wav;SOUND;0;npc;1;;;;;20;1000;50,
bat_move;bat_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
bat_rare;bat_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
bat_slew;bat_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
bat_start;bat_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
bat_stop;bat_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
bat_turn;bat_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
bat_transform;bat_transform.wav;SOUND;0;npc;1;;;;;20;1000;50,
boat_heroship_idle;boat_heroship_idle.wav;SOUND;0;npc;0.7;;;;;20;1000;50,
boat_heroship_move;boat_heroship_move.wav;SOUND;0;npc;0.5;;;;;20;1000;50,
boat_available_idle;boat_available_idle.wav;SOUND;0;npc;0.7;;;;;20;1000;50,
boat_available_move;boat_available_move.wav;SOUND;0;npc;0.7;;;;;20;1000;50,
boat_spawner_idle;boat_spawner_idle.wav;SOUND;0;npc;0.7;;;;;20;1000;50,
boat_spawner_move;boat_spawner_move.wav;SOUND;0;npc;0.7;;;;;20;1000;50,
archdemon_attack;archdemon_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
archdemon_clock2;archdemon_clock2.wav;SOUND;0;npc;1;;;;;20;1000;50,
archdemon_clock;archdemon_clock.wav;SOUND;0;npc;1;;;;;20;1000;50,
archdemon_contra2;archdemon_contra2.wav;SOUND;0;npc;1;;;;;20;1000;50,
archdemon_contra;archdemon_contra.wav;SOUND;0;npc;1;;;;;20;1000;50,
archdemon_damage;archdemon_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
archdemon_death;archdemon_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
archdemon_rare;archdemon_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
archdemon_slew;archdemon_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
archdemon_start;archdemon_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
archdemon_stop;archdemon_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
archdemon_victory;archdemon_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
archdemon_cast;archdemon_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
archdemon_special;archdemon_special.wav;SOUND;0;npc;1;;;;;20;1000;50,
cerberus_move;cerberus_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
cerberus_attack;cerberus_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
cerberus_clock2;cerberus_clock2.wav;SOUND;0;npc;1;;;;;20;1000;50,
cerberus_clock;cerberus_clock.wav;SOUND;0;npc;1;;;;;20;1000;50,
cerberus_contra2;cerberus_contra2.wav;SOUND;0;npc;1;;;;;20;1000;50,
cerberus_contra;cerberus_contra.wav;SOUND;0;npc;1;;;;;20;1000;50,
cerberus_idlemain;cerberus_idlemain.wav;SOUND;0;npc;1;;;;;20;1000;50,
cerberus_damage;cerberus_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
cerberus_death;cerberus_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
cerberus_lturn;cerberus_lturn.wav;SOUND;0;npc;1;;;;;20;1000;50,
cerberus_rare;cerberus_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
cerberus_rush;cerberus_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
cerberus_slew;cerberus_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
cerberus_start;cerberus_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
cerberus_stop;cerberus_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
demon_rare;demon_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
demon_move;demon_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
demon_attack;demon_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
demon_clock2;demon_clock2.wav;SOUND;0;npc;1;;;;;20;1000;50,
demon_clock;demon_clock.wav;SOUND;0;npc;1;;;;;20;1000;50,
demon_contra2;demon_contra2.wav;SOUND;0;npc;1;;;;;20;1000;50,
demon_contra;demon_contra.wav;SOUND;0;npc;1;;;;;20;1000;50,
demon_damage;demon_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
demon_death;demon_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
demon_turn;demon_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
demon_rush;demon_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
demon_slew;demon_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
demon_start;demon_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
demon_stop;demon_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
demon_victory;demon_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
demon_special;demon_special.wav;SOUND;0;npc;1;;;;;20;1000;50,
demon_cast;demon_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
imp_move;imp_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
imp_attack;imp_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
imp_clock2;imp_clock2.wav;SOUND;0;npc;1;;;;;20;1000;50,
imp_clock;imp_clock.wav;SOUND;0;npc;1;;;;;20;1000;50,
imp_contra2;imp_contra2.wav;SOUND;0;npc;1;;;;;20;1000;50,
imp_contra;imp_contra.wav;SOUND;0;npc;1;;;;;20;1000;50,
imp_damage;imp_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
imp_death;imp_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
imp_rare;imp_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
imp_rush;imp_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
imp_slew;imp_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
imp_start;imp_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
imp_stop;imp_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
imp_turn;imp_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
imp2_special;imp2_special.wav;SOUND;0;npc;1;;;;;20;1000;50,
imp_cast;imp_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
ghost_move;ghost_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
ghost_attack;ghost_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
ghost_cast;ghost_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
ghost_clocont2;ghost_clocont2.wav;SOUND;0;npc;1;;;;;20;1000;50,
ghost_clocont;ghost_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
ghost_damage;ghost_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
ghost_death;ghost_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
ghost_turn;ghost_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
ghost_slew;ghost_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
ghost_spare;ghost_spare.wav;SOUND;0;npc;1;;;;;20;1000;50,
ghost_start;ghost_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
ghost_stop;ghost_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
ghost_victory;ghost_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
ghost2_special;ghost2_special.wav;SOUND;0;npc;1;;;;;20;1000;50,
archer_attack;archer_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
archer_cast;archer_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
archer_clock2;archer_clock2.wav;SOUND;0;npc;1;;;;;20;1000;50,
archer_clock;archer_clock.wav;SOUND;0;npc;1;;;;;20;1000;50,
archer_contra2;archer_contra2.wav;SOUND;0;npc;1;;;;;20;1000;50,
archer_contra;archer_contra.wav;SOUND;0;npc;1;;;;;20;1000;50,
archer_damage;archer_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
archer_death;archer_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
archer_move;archer_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
archer_rare;archer_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
archer_slew;archer_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
archer_start;archer_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
archer_stop;archer_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
archer_turn;archer_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
archer_victory;archer_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
peasant_attack;peasant_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
peasant_clocont;peasant_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
peasant_damage;peasant_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
peasant_death;peasant_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
peasant_move;peasant_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
peasant_rush;peasant_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
peasant_slew;peasant_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
peasant_start;peasant_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
peasant_stop;peasant_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
peasant_turn;peasant_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
peasant_victory;peasant_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
priest_attack;priest_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
priest_clock2;priest_clock2.wav;SOUND;0;npc;1;;;;;20;1000;50,
priest_clock;priest_clock.wav;SOUND;0;npc;1;;;;;20;1000;50,
priest_contra2;priest_contra2.wav;SOUND;0;npc;1;;;;;20;1000;50,
priest_contra;priest_contra.wav;SOUND;0;npc;1;;;;;20;1000;50,
priest_cure;priest_cure.wav;SOUND;0;npc;1;;;;;20;1000;50,
priest_damage;priest_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
priest_death;priest_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
priest_move;priest_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
priest_slew;priest_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
priest_start;priest_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
priest_stop;priest_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
priest_turn;priest_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
priest_victory;priest_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
robber_rare;robber_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
robber_move;robber_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
robber_start;robber_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
robber_stop;robber_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
robber_clocont;robber_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
robber_turn;robber_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
robber_cast;robber_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
robber_attack;robber_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
robber_slew;robber_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
robber_victory;robber_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
robber_damage;robber_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
robber_death;robber_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
robber_rush;robber_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
`robber_longattack;robber_longattack.wav;SOUND;0;npc;1;;;;;20;1000;50,
robber2_special;robber2_special.wav;SOUND;0;npc;1;;;;;20;1000;50,
bowman_attack;bowman_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
bowman_cast;bowman_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
bowman_clocont;bowman_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
bowman_damage;bowman_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
bowman_death;bowman_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
bowman_firecast;bowman_firecast.wav;SOUND;0;npc;1;;;;;20;1000;50,
bowman_move;bowman_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
bowman_rare;bowman_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
bowman_slew;bowman_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
bowman_stop;bowman_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
bowman_turn;bowman_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
bowman_start;bowman_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
zombie_attack;zombie_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
zombie_clock2;zombie_clock2.wav;SOUND;0;npc;1;;;;;20;1000;50,
zombie_clock;zombie_clock.wav;SOUND;0;npc;1;;;;;20;1000;50,
zombie_contra2;zombie_contra2.wav;SOUND;0;npc;1;;;;;20;1000;50,
zombie_contra;zombie_contra.wav;SOUND;0;npc;1;;;;;20;1000;50,
zombie_damage;zombie_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
zombie_death;zombie_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
zombie_move;zombie_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
zombie_rare;zombie_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
zombie_rturn;zombie_rturn.wav;SOUND;0;npc;1;;;;;20;1000;50,
zombie_lturn;zombie_lturn.wav;SOUND;0;npc;1;;;;;20;1000;50,
zombie_rush;zombie_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
zombie_slew;zombie_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
zombie_start;zombie_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
zombie_stop;zombie_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
spider_attack;spider_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
spider_cast;spider_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
spider_damage;spider_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
spider_clocont;spider_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
spider_death;spider_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
spider_move;spider_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
spider_rare;spider_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
spider_rush;spider_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
spider_slew;spider_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
spider_start;spider_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
spider_stop;spider_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
spider_turn;spider_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
spider_victory;spider_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
spider_venom_descend;spider_venom_descend.wav;SOUND;0;npc;1;;;;;20;1000;50,
vampire_attack;vampire_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
vampire_clocont;vampire_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
vampire_damage;vampire_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
vampire_death;vampire_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
vampire_move;vampire_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
vampire_rare;vampire_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
vampire_slew;vampire_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
vampire_stop;vampire_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
vampire_turn;vampire_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
vampire_victory;vampire_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
vampire_start;vampire_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
vampire_transform;vampire_transform.wav;SOUND;0;npc;1;;;;;20;1000;50,
vampire2_special;vampire2_special.wav;SOUND;0;npc;1;;;;;20;1000;50,
druid_attack;druid_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
druid_cast;druid_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
druid_damage;druid_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
druid_death;druid_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
druid_move;druid_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
druid_slew;druid_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
druid_start;druid_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
druid_stop;druid_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
druid_turn;druid_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
druid_clocont;druid_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
cannoner_death;cannoner_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
cannoner_damage;cannoner_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
cannoner_attack;cannoner_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
cannoner_clock2;cannoner_clock2.wav;SOUND;0;npc;1;;;;;20;1000;50,
cannoner_contra2;cannoner_contra2.wav;SOUND;0;npc;1;;;;;20;1000;50,
cannoner_contra;cannoner_contra.wav;SOUND;0;npc;1;;;;;20;1000;50,
cannoner_move;cannoner_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
cannoner_power;cannoner_power.wav;SOUND;0;npc;1;;;;;20;1000;50,
cannoner_start;cannoner_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
cannoner_stop;cannoner_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
cannoner_turn;cannoner_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
cannoner_clock;cannoner_clock.wav;SOUND;0;npc;1;;;;;20;1000;50,
cannoner_slew;cannoner_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
cannoner_victory;cannoner_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
cannoner_victorymain;cannoner_victorymain.wav;SOUND;0;npc;1;;;;;20;1000;50,
dwarf_death;dwarf_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
dwarf_damage;dwarf_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
dwarf_attack;dwarf_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
dwarf_move;dwarf_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
dwarf_start;dwarf_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
dwarf_stop;dwarf_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
dwarf_turn;dwarf_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
dwarf_slew;dwarf_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
dwarf_rush;dwarf_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
dwarf_clock;dwarf_clock.wav;SOUND;0;npc;1;;;;;20;1000;50,
dwarf_contra;dwarf_contra.wav;SOUND;0;npc;1;;;;;20;1000;50,
alchemist_death;alchemist_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
alchemist_damage;alchemist_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
alchemist_rare;alchemist_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
alchemist_attack;alchemist_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
alchemist_move;alchemist_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
alchemist_start;alchemist_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
alchemist_stop;alchemist_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
alchemist_clocont;alchemist_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
alchemist_turn;alchemist_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
alchemist_cast;alchemist_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
alchemist_slew;alchemist_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
hll_poisoncloud_default;hll_poisoncloud_default.wav;SOUND;0;npc;1;;;;;20;1000;50,
orc_death;orc_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
orc_damage;orc_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
orc_clocont2;orc_clocont2.wav;SOUND;0;npc;1;;;;;20;1000;50,
orc_clocont;orc_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
orc_move;orc_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
orc_rare;orc_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
orc_rush;orc_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
orc_slew;orc_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
orc_start;orc_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
orc_stop;orc_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
orc_turn;orc_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
orc_attack;orc_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
goblin_damage;goblin_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
goblin_death;goblin_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
goblin_attack;goblin_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
goblin_rare;goblin_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
goblin_move;goblin_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
goblin_stop;goblin_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
goblin_start;goblin_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
goblin_clocont;goblin_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
goblin_turn;goblin_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
goblin_cast;goblin_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
goblin_slew;goblin_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
goblin_rush;goblin_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
shaman_cast;shaman_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
shaman_damage;shaman_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
shaman_death;shaman_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
shaman_rare;shaman_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
shaman_turn;shaman_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
shaman_stop;shaman_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
shaman_move;shaman_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
shaman_contra;shaman_contra.wav;SOUND;0;npc;1;;;;;20;1000;50,
shaman_clock;shaman_clock.wav;SOUND;0;npc;1;;;;;20;1000;50,
shaman_attack;shaman_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
shaman_start;shaman_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
shaman_slew;shaman_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
ogre_cast;ogre_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
ogre_death;ogre_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
ogre_rare;ogre_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
ogre_attack;ogre_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
ogre_move;ogre_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
ogre_start;ogre_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
ogre_stop;ogre_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
ogre_clocont;ogre_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
ogre_contra2;ogre_contra2.wav;SOUND;0;npc;1;;;;;20;1000;50,
ogre_clock2;ogre_clock2.wav;SOUND;0;npc;1;;;;;20;1000;50,
ogre_turn;ogre_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
ogre_slew;ogre_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
ogre_damage;ogre_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
ogre_rush;ogre_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
ogre_victory;ogre_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
footman_damage;footman_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
footman_death;footman_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
footman_attack;footman_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
footman_clocont;footman_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
footman_move;footman_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
footman_power;footman_power.wav;SOUND;0;npc;1;;;;;20;1000;50,
footman_rare;footman_rare.wav;SOUND;0;npc;0.5;;;;;20;1000;50,
footman_rush;footman_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
footman_start;footman_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
footman_stop;footman_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
footman_turn;footman_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
footman_slew;footman_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
giant_attack;giant_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
giant_clocont;giant_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
giant_damage;giant_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
giant_death;giant_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
giant_move;giant_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
giant_rare;giant_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
giant_rush;giant_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
giant_slew;giant_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
giant_start;giant_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
giant_stop;giant_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
giant_turn;giant_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
giant_special;giant_special.wav;SOUND;0;npc;1;;;;;20;1000;50,
giant_victory;giant_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
hyena_rare;hyena_rare.wav;SOUND;0;npc;0.5;;;;;20;1000;50,
hyena_attack;hyena_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
hyena_move;hyena_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
hyena_start;hyena_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
hyena_stop;hyena_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
